"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000121578",547.372352774292,0.193233741085659,0.0832409060876063,2.32137959769794,0.0202663656764617,0.0376747852345728,"B4GALT4","8702","beta-1,4-galactosyltransferase 4"
"ENSG00000114767",396.451709291129,-0.234975983349381,0.10122870102875,-2.32123874910383,0.0202739619364895,0.0376841532374804,"RRP9","9136","ribosomal RNA processing 9, U3 small nucleolar RNA binding protein"
"ENSG00000154719",249.316911621783,-0.290635355996451,0.125236054804615,-2.32070034823343,0.0203030219252794,0.03773340947475,"MRPL39","54148","mitochondrial ribosomal protein L39"
"ENSG00000186523",7.60596211713331,-1.66235922343327,0.716459886614208,-2.32024046913377,0.02032787249939,0.0377748310296318,"FAM86B1","85002","family with sequence similarity 86 member B1"
"ENSG00000100330",110.577826239979,0.402116032613917,0.173339013988448,2.31982416053616,0.0203503915245474,0.0378119100212784,"MTMR3","8897","myotubularin related protein 3"
"ENSG00000155090",978.412775783905,-0.152810827437502,0.065918749816672,-2.31816938067677,0.0204401174184147,0.0379738372006298,"KLF10","7071","Kruppel like factor 10"
"ENSG00000059378",96.9954569102107,-0.423302974129297,0.182666553524434,-2.3173534835028,0.0204844840690467,0.0380514653654663,"PARP12","64761","poly(ADP-ribose) polymerase family member 12"
"ENSG00000082014",446.084635186118,-0.212469095799858,0.0917036192785269,-2.31691068980098,0.0205085973341128,0.0380914565230188,"SMARCD3","6604","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3"
"ENSG00000116754",2074.42404652239,0.128828915553463,0.0556172686559427,2.3163473983309,0.0205393083325035,0.0381436902979381,"SRSF11","9295","serine and arginine rich splicing factor 11"
"ENSG00000177700",2163.8554286672,-0.118356186461287,0.0511333011694269,-2.31465960058242,0.020631568342619,0.038310199601048,"POLR2L","5441","RNA polymerase II, I and III subunit L"
"ENSG00000104331",2788.4158925702,-0.111887526840184,0.048340837317918,-2.31455500251983,0.0206372978536864,0.0383160110566428,"BPNT2","54928","3'(2'), 5'-bisphosphate nucleotidase 2"
"ENSG00000105997",87.3961340617317,-0.475434535286248,0.205422245902203,-2.31442574877012,0.0206443798322384,0.0383175851739676,"HOXA3","3200","homeobox A3"
"ENSG00000159069",1620.31061349697,0.132597002940579,0.0572916908401031,2.31441943842516,0.0206447256383686,0.0383175851739676,"FBXW5","54461","F-box and WD repeat domain containing 5"
"ENSG00000143363",180.316568734284,0.320543067175411,0.138501344076981,2.31436791687198,0.0206475492021198,0.0383175851739676,"PRUNE1","58497","prune exopolyphosphatase 1"
"ENSG00000101191",1276.41333538672,0.144237092126433,0.0623229452049499,2.3143497415295,0.0206485453556555,0.0383175851739676,"DIDO1","11083","death inducer-obliterator 1"
"ENSG00000213416",8.70231510169153,-1.45584161461158,0.629347532929088,-2.31325545654537,0.0207085981497768,0.0384241872757661,"KRTAP4-12","83755","keratin associated protein 4-12"
"ENSG00000142892",663.789083827048,-0.176421701790309,0.0762938391321141,-2.3123977479336,0.0207557743608632,0.0385068734303125,"PIGK","10026","phosphatidylinositol glycan anchor biosynthesis class K"
"ENSG00000060339",1694.59703635062,0.12904903145177,0.0558131065964562,2.31216356374551,0.0207686713731123,0.0385259507485122,"CCAR1","55749","cell division cycle and apoptosis regulator 1"
"ENSG00000171314",2679.96422602291,-0.113349507552735,0.049040198359368,-2.3113590757139,0.0208130294431323,0.0386033762815106,"PGAM1","5223","phosphoglycerate mutase 1"
"ENSG00000132478",264.847883293932,0.261150443871504,0.11299887911242,2.31108879948881,0.0208279505250632,0.0386261903659723,"UNK","85451","unk zinc finger"
"ENSG00000101442",77.4824233100463,-0.493558793670961,0.213584492959799,-2.31083627294918,0.020841900128601,0.0386471972943284,"ACTR5","79913","actin related protein 5"
"ENSG00000164484",1708.67234122243,0.125918467053834,0.0545139814613015,2.30983802097122,0.0208971234685188,0.0387447233210505,"TMEM200A","114801","transmembrane protein 200A"
"ENSG00000164122",3.35833022129466,-2.68750833160014,1.16361030391121,-2.30962919679096,0.0209086917458411,0.0387609542085102,"ASB5","140458","ankyrin repeat and SOCS box containing 5"
"ENSG00000152256",628.365147392726,-0.187039280163658,0.0809839324050956,-2.30958505729328,0.0209111376653457,0.0387609542085102,"PDK1","5163","pyruvate dehydrogenase kinase 1"
"ENSG00000083093",180.651268341713,0.30939426420801,0.134004469885198,2.308835402827,0.0209527166637709,0.0388331411205553,"PALB2","79728","partner and localizer of BRCA2"
"ENSG00000134308",6849.10633006792,-0.0942805500392348,0.0408533847132103,-2.30777818535922,0.0210114768444621,0.0389371489668907,"YWHAQ","10971","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta"
"ENSG00000183527",385.282574748108,-0.220361673397324,0.0954947723940842,-2.30757839275164,0.0210225974415032,0.038952859076298,"PSMG1","8624","proteasome assembly chaperone 1"
"ENSG00000079805",2486.83756470797,0.113433740254021,0.0491622299993583,2.30733512811567,0.0210361446457186,0.0389730609413703,"DNM2","1785","dynamin 2"
"ENSG00000171793",1119.19959845312,-0.143251012060041,0.0620940827061239,-2.3069994082691,0.0210548530956188,0.0390007559949314,"CTPS1","1503","CTP synthase 1"
"ENSG00000172500",742.755342773984,-0.168533224079042,0.0730538690435623,-2.30697191381534,0.0210563859038994,0.0390007559949314,"FIBP","9158","FGF1 intracellular binding protein"
"ENSG00000137033",8.77178743680061,1.4921249397537,0.646868281318116,2.30669053166931,0.0210720784717068,0.0390249173807508,"IL33","90865","interleukin 33"
"ENSG00000162642",343.66310580972,0.240660372191818,0.10435734894653,2.30611810879871,0.0211040337146152,0.0390791869438371,"C1orf52","148423","chromosome 1 open reading frame 52"
"ENSG00000108561",1506.19103663918,-0.133709172477255,0.058009991492906,-2.30493349569973,0.0211702983126819,0.0391969669010434,"C1QBP","708","complement C1q binding protein"
"ENSG00000214021",87.4481370419984,0.438170563360866,0.190151616408096,2.3043220543573,0.0212045718363115,0.0392554929937896,"TTLL3","26140","tubulin tyrosine ligase like 3"
"ENSG00000115947",298.269808725684,0.246511053590821,0.106995956179704,2.30392869406013,0.0212266466605325,0.0392914240747209,"ORC4","5000","origin recognition complex subunit 4"
"ENSG00000107897",452.703425336461,0.218477468299968,0.0948565378911113,2.30324101171355,0.0212652865122097,0.0393580048495475,"ACBD5","91452","acyl-CoA binding domain containing 5"
"ENSG00000162458",2879.63997052123,-0.103533772771603,0.0449561726889882,-2.30299348407306,0.0212792097104075,0.0393788288186824,"FBLIM1","54751","filamin binding LIM protein 1"
"ENSG00000160710",4727.49994764025,0.095977719537447,0.0416765572286191,2.30291861707664,0.02128342247254,0.0393816798995976,"ADAR","103","adenosine deaminase RNA specific"
"ENSG00000120675",529.830152504738,-0.189653443286669,0.0823905190113438,-2.30188431341908,0.0213416970695819,0.0394845507671979,"DNAJC15","29103","DnaJ heat shock protein family (Hsp40) member C15"
"ENSG00000110237",2717.2479488323,0.10454651583145,0.0454585195914448,2.29982227250368,0.0214582910885371,0.0396952797869787,"ARHGEF17","9828","Rho guanine nucleotide exchange factor 17"
"ENSG00000167705",24.4749112373457,-0.840608379869945,0.365520311683058,-2.29975832532895,0.0214619157043003,0.0396970022151077,"RILP","83547","Rab interacting lysosomal protein"
"ENSG00000174749",31.1278253534646,-0.739975942460982,0.321989108125445,-2.29813966928562,0.0215538411016835,0.0398620291324647,"FAM241A","132720","family with sequence similarity 241 member A"
"ENSG00000153975",166.599718501089,0.325319407767315,0.141571431413361,2.29791706221748,0.0215665099952343,0.0398804547440105,"ZUP1","221302","zinc finger containing ubiquitin peptidase 1"
"ENSG00000139719",259.665947182471,0.270890038105244,0.117888512492194,2.29784931863638,0.0215703666677964,0.039882582354784,"VPS33A","65082","VPS33A core subunit of CORVET and HOPS complexes"
"ENSG00000197472",3.34438630074425,-2.68497866096188,1.16871801720447,-2.29737081266552,0.021597625330566,0.0399279731713348,"ZNF695","57116","zinc finger protein 695"
"ENSG00000116701",25.2956658294683,-0.851625938410733,0.370804439354167,-2.29669833482581,0.0216359845142839,0.0399907313637391,"NCF2","4688","neutrophil cytosolic factor 2"
"ENSG00000160932",2239.41763992084,0.12064287112276,0.0525292341735006,2.29668056313717,0.0216369990429133,0.0399907313637391,"LY6E","4061","lymphocyte antigen 6 family member E"
"ENSG00000139154",543.747046993978,0.196169314830854,0.0854238205774427,2.29642403611546,0.0216516479602888,0.0400127884186503,"AEBP2","121536","AE binding protein 2"
"ENSG00000104957",249.038469936285,0.270815744893948,0.117968484430501,2.29566181341842,0.0216952254602363,0.0400882939860785,"YJU2B","81576","YJU2 splicing factor homolog B"
"ENSG00000144021",1080.43428205857,0.150206778944764,0.0654484687328945,2.29503885809432,0.0217308974913579,0.0401491747809493,"CIAO1","9391","cytosolic iron-sulfur assembly component 1"
"ENSG00000186493",8.86228444715857,1.43024524575642,0.623463890807671,2.29403060360657,0.0217887409224931,0.0402509982095391,"C5orf38","153571","chromosome 5 open reading frame 38"
"ENSG00000083312",4981.13383471491,-0.0936133842105355,0.0408149394443716,-2.29360585817174,0.0218131485980247,0.0402910369767751,"TNPO1","3842","transportin 1"
"ENSG00000178381",163.301106305659,0.337148372073374,0.147036155020225,2.29296238076273,0.0218501708676933,0.0403543631889805,"ZFAND2A","90637","zinc finger AN1-type containing 2A"
"ENSG00000180902",184.630241168916,-0.312229618619605,0.136187344141631,-2.29264782706163,0.0218682885041715,0.0403827635602657,"D2HGDH","728294","D-2-hydroxyglutarate dehydrogenase"
"ENSG00000093217",59.902436815467,-0.53835378945532,0.234854706720699,-2.29228443820612,0.0218892352158658,0.0404163804324017,"XYLB","9942","xylulokinase"
"ENSG00000162396",45.0399746500022,-0.617899458807254,0.269612137749039,-2.29180875893061,0.021916681031451,0.0404619873533163,"PARS2","25973","prolyl-tRNA synthetase 2, mitochondrial"
"ENSG00000116299",23.3057720598996,-0.902554319160476,0.39383567688638,-2.2917027890819,0.021922799372522,0.040468213571171,"ELAPOR1","57535","endosome-lysosome associated apoptosis and autophagy regulator 1"
"ENSG00000107341",1818.27303200877,0.132398271870009,0.0577769596874038,2.29154099811303,0.0219321435029725,0.0404803921035453,"UBE2R2","54926","ubiquitin conjugating enzyme E2 R2"
"ENSG00000173818",212.508600046472,0.302320414198363,0.131932846724903,2.29147192456735,0.0219361338553149,0.040482687297725,"ENDOV","284131","endonuclease V"
"ENSG00000086504",955.575343558806,-0.151396819727689,0.0661216927705967,-2.28966944710486,0.0220404858297316,0.040665663916898,"MRPL28","10573","mitochondrial ribosomal protein L28"
"ENSG00000172244",37.5134137053207,-0.663499565763223,0.289780317543846,-2.28966401647631,0.0220408008799146,0.040665663916898,"C5orf34","375444","chromosome 5 open reading frame 34"
"ENSG00000186260",378.016222420558,0.228409623231441,0.0997592366773744,2.28960877046531,0.0220440061212248,0.0406664866960334,"MRTFB","57496","myocardin related transcription factor B"
"ENSG00000176714",11.9475629108042,-1.21647911338443,0.531339984290683,-2.28945524400612,0.0220529154880026,0.0406778308463307,"CCDC121","79635","coiled-coil domain containing 121"
"ENSG00000102081",424.746674056029,0.216408603696037,0.0945305905356548,2.28929706743356,0.0220620979835834,0.0406896758956391,"FMR1","2332","FMRP translational regulator 1"
"ENSG00000144120",67.561305116185,-0.514639595093756,0.224852341252517,-2.28878913257922,0.0220916072029657,0.0407390023720356,"TMEM177","80775","transmembrane protein 177"
"ENSG00000101161",1456.11800366424,-0.126049161908846,0.0550761292354377,-2.28863508853382,0.0221005633996499,0.0407504195401027,"PRPF6","24148","pre-mRNA processing factor 6"
"ENSG00000167483",6.36527479082709,1.80709894222309,0.789970541198098,2.28755231743499,0.0221636054092784,0.040861548226413,"NIBAN3","199786","niban apoptosis regulator 3"
"ENSG00000164292",3276.56628373091,0.110348471486037,0.0482596808939868,2.28655617778415,0.0222217415617488,0.0409636056456603,"RHOBTB3","22836","Rho related BTB domain containing 3"
"ENSG00000168813",369.455073749942,-0.219288369911506,0.0959356517354761,-2.28578600285274,0.0222667809453168,0.0410414979454825,"ZNF507","22847","zinc finger protein 507"
"ENSG00000165698",48.9491657939527,-0.608749728839525,0.266327328346717,-2.28572010472402,0.0222706383136888,0.0410434747364194,"SPACA9","11092","sperm acrosome associated 9"
"ENSG00000141741",327.402357363772,0.256322796123053,0.112225385963265,2.28400012994347,0.0223715233079049,0.0412242448752066,"MIEN1","84299","migration and invasion enhancer 1"
"ENSG00000169740",193.919814624069,0.319991481803766,0.140116683015912,2.28375004971697,0.0223862247812709,0.0412461783755932,"ZNF32","7580","zinc finger protein 32"
"ENSG00000198108",66.2032727984236,-0.502432658073445,0.220040374184472,-2.28336576837588,0.0224088319092692,0.0412826705848513,"CHSY3","337876","chondroitin sulfate synthase 3"
"ENSG00000124160",588.116765299581,-0.187216563207332,0.0819968583501169,-2.2832162960188,0.0224176306723774,0.0412937183913884,"NCOA5","57727","nuclear receptor coactivator 5"
"ENSG00000269343",150.747270180157,0.350638115452489,0.153590166366847,2.28294638743341,0.0224335265814124,0.0413178348858855,"ZNF587B","100293516","zinc finger protein 587B"
"ENSG00000125409",1.37198404329732,-4.00075248685396,1.75280039160898,-2.28249178058517,0.0224603222016714,0.0413620178193469,"TEKT3","64518","tektin 3"
"ENSG00000101811",269.879429378612,-0.260324090056991,0.114063121083355,-2.28228096499964,0.0224727576188676,0.0413797478494342,"CSTF2","1478","cleavage stimulation factor subunit 2"
"ENSG00000152582",18.9737948077834,-0.967448066504198,0.423928552697869,-2.28210168988946,0.0224833372607769,0.0413940567831767,"SPEF2","79925","sperm flagellar 2"
"ENSG00000117791",19.8221628340454,-0.931220830845597,0.408151814022984,-2.28155504606714,0.0225156233283313,0.0414483208359913,"MTARC2","54996","mitochondrial amidoxime reducing component 2"
"ENSG00000182606",1220.52619256785,-0.140940141196675,0.0618233562873647,-2.27972322533838,0.0226241089327576,0.0416401669959042,"TRAK1","22906","trafficking kinesin protein 1"
"ENSG00000169612",124.100159103241,0.375786845485326,0.164840483505181,2.27969997111489,0.0226254890285792,0.0416401669959042,"RAMAC","83640","RNA guanine-7 methyltransferase activating subunit"
"ENSG00000141664",105.418404114748,-0.399408803239354,0.17520992623588,-2.27960145763454,0.0226313364358091,0.0416457281047515,"ZCCHC2","54877","zinc finger CCHC-type containing 2"
"ENSG00000107338",274.687227940734,0.258749480641162,0.113509505972047,2.27954018850968,0.0226349738139191,0.0416472214818402,"SHB","6461","SH2 domain containing adaptor protein B"
"ENSG00000087995",230.380686422433,-0.277085615089766,0.121572725000559,-2.27917581915264,0.0226566159094669,0.0416818381317843,"METTL2A","339175","methyltransferase 2A, methylcytidine"
"ENSG00000185507",58.5964272638929,0.562892796810246,0.246981869786893,2.27908549439655,0.0226619836225571,0.0416865095643094,"IRF7","3665","interferon regulatory factor 7"
"ENSG00000001036",1080.37381595994,0.148290825851512,0.0650674047554162,2.27903397114004,0.0226650459808517,0.0416869396812421,"FUCA2","2519","alpha-L-fucosidase 2"
"ENSG00000106868",223.524462885675,0.281296021527971,0.123449138629156,2.27863899782234,0.0226885337312496,0.0417249326342845,"SUSD1","64420","sushi domain containing 1"
"ENSG00000197774",165.269719399678,0.337195686615249,0.148022033502207,2.27801009509994,0.0227259761381828,0.0417885759606411,"EME2","197342","essential meiotic structure-specific endonuclease subunit 2"
"ENSG00000069812",3.15810817128513,2.95472164660346,1.29792491777337,2.2764965878553,0.0228163045971853,0.0419494382676294,"HES2","54626","hes family bHLH transcription factor 2"
"ENSG00000274180",234.338899904166,-0.267749927186687,0.117704224710325,-2.27476904797283,0.0229197879179989,0.0421344435992851,"NATD1","256302","N-acetyltransferase domain containing 1"
"ENSG00000140854",392.261281819834,0.230513131152566,0.10133742388417,2.274708812571,0.0229234034908106,0.0421358344534256,"KATNB1","10300","katanin regulatory subunit B1"
"ENSG00000188986",1162.8910443226,0.141487265011702,0.062206534577867,2.27447592076674,0.0229373872615718,0.0421562805164043,"NELFB","25920","negative elongation factor complex member B"
"ENSG00000114541",5.65597082223464,-1.83877699219723,0.808476924256732,-2.27437164503823,0.0229436508014664,0.0421625343531187,"FRMD4B","23150","FERM domain containing 4B"
"ENSG00000143190",122.171486880045,0.383887188986037,0.168855538199379,2.27346519444779,0.0229981612730941,0.0422574368336693,"POU2F1","5451","POU class 2 homeobox 1"
"ENSG00000177990",30.8985555414058,0.762941279345167,0.335731958071091,2.27247141954718,0.0230580523231597,0.042362200840031,"DPY19L2","283417","dpy-19 like 2"
"ENSG00000136997",883.376197235929,0.157441084473252,0.0693057118210208,2.27168988437543,0.0231052475925635,0.0424436169785866,"MYC","4609","MYC proto-oncogene, bHLH transcription factor"
"ENSG00000171763",179.643694877527,0.31748977044198,0.139860342094784,2.27004857622052,0.0232046358966563,0.0426208778470739,"SPATA5L1","79029","spermatogenesis associated 5 like 1"
"ENSG00000068394",261.937025547803,-0.258694719513196,0.113989067857781,-2.26946955857167,0.0232397863864326,0.0426801210919929,"GPKOW","27238","G-patch domain and KOW motifs"
"ENSG00000160284",169.886222521917,0.336843453494156,0.148467028332987,2.26880983122172,0.0232798928652847,0.0427484501680247,"SPATC1L","84221","spermatogenesis and centriole associated 1 like"
"ENSG00000165185",22.476822640395,-0.892485818210095,0.393478601213597,-2.26819404017759,0.0233173825525406,0.042811957650348,"KIAA1958","158405","KIAA1958"
"ENSG00000198055",670.992519080684,-0.174966102573397,0.0771580848290228,-2.26763148620278,0.0233516769374656,0.0428695832965083,"GRK6","2870","G protein-coupled receptor kinase 6"
"ENSG00000133243",1420.62750045962,-0.131414827133341,0.0579759585871673,-2.26671245005388,0.0234077973655454,0.0429672583850302,"BTBD2","55643","BTB domain containing 2"
"ENSG00000165406",503.906804491205,0.197460219969849,0.0871317762956612,2.26622511745674,0.0234376035276869,0.0430138275342369,"MARCHF8","220972","membrane associated ring-CH-type finger 8"
"ENSG00000124523",80.9468260733817,-0.45024191457343,0.198676847898839,-2.26620222403911,0.0234390045411492,0.0430138275342369,"SIRT5","23408","sirtuin 5"
"ENSG00000144233",693.509926017151,0.178261958900958,0.078680617599417,2.26564005646898,0.023473430447337,0.0430716406788911,"AMMECR1L","83607","AMMECR1 like"
"ENSG00000167491",1854.93799217125,0.134048218667789,0.0591789796584616,2.26513230612321,0.0235045616711918,0.0431233947354692,"GATAD2A","54815","GATA zinc finger domain containing 2A"
"ENSG00000162722",43.2179976297852,-0.62231967897376,0.274764816163703,-2.26491763997537,0.0235177340696115,0.0431421912768154,"TRIM58","25893","tripartite motif containing 58"
"ENSG00000103534",1.43671654542654,3.87345126866428,1.71112672021316,2.26368463709207,0.0235935180498193,0.0432758268846593,"TMC5","79838","transmembrane channel like 5"
"ENSG00000174460",6.94112666386561,1.688425250638,0.74592386635395,2.26353563251832,0.0236026906447967,0.0432872641516941,"ZCCHC12","170261","zinc finger CCHC-type containing 12"
"ENSG00000165512",156.154031249946,-0.325984778490894,0.144032878896984,-2.2632664221344,0.0236192708532938,0.0433122824232728,"ZNF22","7570","zinc finger protein 22"
"ENSG00000184207",302.383573728637,-0.258270689386122,0.1141473279903,-2.26260827943401,0.0236598473001934,0.0433812925491727,"PGP","283871","phosphoglycolate phosphatase"
"ENSG00000115252",8.88631272297978,1.48171430113269,0.655079773627134,2.26188375948251,0.0237045860275717,0.04345791626749,"PDE1A","5136","phosphodiesterase 1A"
"ENSG00000117151",320.282197113451,0.244584381556245,0.10814212764467,2.26169381797159,0.0237163269523005,0.0434740331620652,"CTBS","1486","chitobiase"
"ENSG00000240891",7.60291405605076,-1.57487584126497,0.696347727688145,-2.26162271900206,0.023720723116685,0.0434766841554165,"PLCXD2","257068","phosphatidylinositol specific phospholipase C X domain containing 2"
"ENSG00000172273",165.06296993604,0.332241271103363,0.146915806976776,2.26143992222623,0.0237320289828109,0.0434919974071956,"HINFP","25988","histone H4 transcription factor"
"ENSG00000196544",83.4818807749617,0.454619759614468,0.201087022505912,2.26081103568532,0.023770960937069,0.0435579289183791,"BORCS6","54785","BLOC-1 related complex subunit 6"
"ENSG00000170270",101.032511218758,0.406507426530467,0.179844958641325,2.26032149914855,0.0238013046050927,0.0436063820112518,"GON7","84520","GON7 subunit of KEOPS complex"
"ENSG00000148057",8.12971740676793,-1.45693937250995,0.644581015658363,-2.26028898946374,0.0238033208902511,0.0436063820112518,"IDNK","414328","IDNK gluconokinase"
"ENSG00000174348",194.067622282129,0.316795399687993,0.140232794636179,2.25906786290532,0.0238791638381966,0.0437366936771393,"PODN","127435","podocan"
"ENSG00000162777",6.84585454434373,-1.69369178711231,0.749736908875019,-2.25904816351338,0.0238803890636409,0.0437366936771393,"DENND2D","79961","DENN domain containing 2D"
"ENSG00000036054",1168.84815967428,0.137488603745394,0.0608823590842285,2.25826669356199,0.0239290374559092,0.043820347170128,"TBC1D23","55773","TBC1 domain family member 23"
"ENSG00000143303",116.804413402578,0.404519197898483,0.179191232929301,2.25747203859066,0.0239785947640521,0.0439056441337558,"METTL25B","51093","methyltransferase like 25B"
"ENSG00000128739",235.995459415886,0.282906484352184,0.12534534911236,2.25701620646958,0.0240070621122912,0.0439523082498072,"SNRPN","6638","small nuclear ribonucleoprotein polypeptide N"
"ENSG00000017260",2290.4478548462,0.119971513019844,0.053199533384123,2.25512340782389,0.0241255837509049,0.0441638123613012,"ATP2C1","27032","ATPase secretory pathway Ca2+ transporting 1"
"ENSG00000150907",6.7521192613892,1.6663132687915,0.73937864843965,2.25366701122356,0.0242171241788149,0.0443258788061816,"FOXO1","2308","forkhead box O1"
"ENSG00000132881",73.6352610940121,0.471351298339626,0.209273412514441,2.25232289508874,0.0243018743487924,0.0444754779774622,"CPLANE2","79363","ciliogenesis and planar polarity effector 2"
"ENSG00000150782",5.76661882756962,-1.83143198717712,0.81323282502019,-2.2520389374736,0.024319811502822,0.0445027789829391,"IL18","3606","interleukin 18"
"ENSG00000102934",18.5088455933875,-0.973067335940994,0.432130060304142,-2.25179274789661,0.0243353721958006,0.0445257250678721,"PLLP","51090","plasmolipin"
"ENSG00000150527",33.0572465881312,0.712465926735168,0.316656330198918,2.24996584242484,0.0244511136924992,0.0447319406156968,"MIA2","4253","MIA SH3 domain ER export factor 2"
"ENSG00000155367",6.40399624194767,-1.65903338074499,0.737377556742049,-2.24991032826533,0.0244546381836391,0.0447328357391676,"PPM1J","333926","protein phosphatase, Mg2+/Mn2+ dependent 1J"
"ENSG00000153815",613.901997904585,-0.180744998682375,0.0803836121772731,-2.24853043781824,0.024542386457625,0.0448877750822136,"CMIP","80790","c-Maf inducing protein"
"ENSG00000186141",696.080342032289,-0.166838530416884,0.0742198504336572,-2.247896343661,0.0245828003843526,0.04495611267708,"POLR3C","10623","RNA polymerase III subunit C"
"ENSG00000172575",13.7265525944913,-1.08803960956208,0.4840663684598,-2.24770750553069,0.0245948471004763,0.0449725628494813,"RASGRP1","10125","RAS guanyl releasing protein 1"
"ENSG00000147174",14.5603369556034,1.13213238724619,0.503813879997864,2.24712425003255,0.0246320875297108,0.0450350708364816,"GCNA","93953","germ cell nuclear acidic peptidase"
"ENSG00000171824",817.373897377406,-0.164050061150337,0.0730072388258295,-2.24703829084271,0.0246375800882187,0.0450395255941661,"EXOSC10","5394","exosome component 10"
"ENSG00000137135",20.1452934975061,-0.926406878506845,0.412315619282928,-2.24683915714372,0.0246503082664331,0.0450572049151297,"ARHGEF39","84904","Rho guanine nucleotide exchange factor 39"
"ENSG00000166831",55.5966076132292,-0.535646635328115,0.238416434766466,-2.24668503181331,0.0246601635213006,0.0450696292134088,"RBPMS2","348093","RNA binding protein, mRNA processing factor 2"
"ENSG00000168301",71.0848363249022,-0.483215690755281,0.21509336303348,-2.24653928852313,0.0246694859421198,0.0450810767284515,"KCTD6","200845","potassium channel tetramerization domain containing 6"
"ENSG00000049540",1329.24933465311,-0.164394014195748,0.0731984378840357,-2.24586779373883,0.0247124773293202,0.0451540405256039,"ELN","2006","elastin"
"ENSG00000087157",400.156919646243,0.212214166796818,0.0944946137293828,2.24578056273731,0.0247180669158508,0.0451586550397682,"PGS1","9489","phosphatidylglycerophosphate synthase 1"
"ENSG00000174151",351.189012399263,0.234349093352178,0.104385543507618,2.24503399108207,0.0247659505329181,0.0452405278822692,"CYB561D1","284613","cytochrome b561 family member D1"
"ENSG00000165115",35.9337248018647,0.68336767175361,0.304494465862082,2.24426959557004,0.0248150605609156,0.0453246204668204,"KIF27","55582","kinesin family member 27"
"ENSG00000176222",50.5926659673877,0.585467711902037,0.260907405879567,2.24396739497799,0.024834499257745,0.0453524049601168,"ZNF404","342908","zinc finger protein 404"
"ENSG00000184967",280.439147757059,-0.246212397745648,0.109723378926164,-2.24393743753855,0.0248364269529856,0.0453524049601168,"NOC4L","79050","nucleolar complex associated 4 homolog"
"ENSG00000156509",5.18717637644882,-1.90318480457174,0.848198547102466,-2.24379635059883,0.0248455073292055,0.0453633655869463,"FBXO43","286151","F-box protein 43"
"ENSG00000123684",974.418315682111,0.155799745781266,0.0694647686158878,2.2428599257672,0.0249058486715822,0.0454679050813549,"LPGAT1","9926","lysophosphatidylglycerol acyltransferase 1"
"ENSG00000167523",88.625091202406,0.464475403995409,0.20714672086168,2.24225323028675,0.0249450106247036,0.0455337585567106,"SPATA33","124045","spermatogenesis associated 33"
"ENSG00000182004",611.073333510922,-0.179344631092866,0.0799894878791434,-2.24210250431705,0.0249547481915381,0.0455458921172617,"SNRPE","6635","small nuclear ribonucleoprotein polypeptide E"
"ENSG00000111860",198.447463699066,0.292173383875482,0.130373642525801,2.24104641256504,0.0250230687794621,0.0456649316086816,"CEP85L","387119","centrosomal protein 85 like"
"ENSG00000182903",175.231468123144,0.30772365986213,0.137338877093687,2.24061581377437,0.0250509714782803,0.0457101916116003,"ZNF721","170960","zinc finger protein 721"
"ENSG00000127483",2910.89735775808,0.114218196323273,0.0509774569616564,2.24056285132434,0.0250544052920913,0.0457107978701215,"HP1BP3","50809","heterochromatin protein 1 binding protein 3"
"ENSG00000124134",3.75875436954376,-2.37606926061635,1.06072620380534,-2.240040127313,0.0250883179024908,0.0457670044865589,"KCNS1","3787","potassium voltage-gated channel modifier subfamily S member 1"
"ENSG00000156983",420.532091512283,0.228401521351757,0.102033392467432,2.23849776850907,0.0251886127726958,0.0459442790896028,"BRPF1","7862","bromodomain and PHD finger containing 1"
"ENSG00000096654",119.948417572381,0.38291962126624,0.171176243165473,2.23699045022316,0.0252869642001291,0.0461179653980327,"ZNF184","7738","zinc finger protein 184"
"ENSG00000159685",143.051098169396,-0.359718493417626,0.160836103051188,-2.23655315313839,0.0253155596447117,0.0461644046082357,"CHCHD6","84303","coiled-coil-helix-coiled-coil-helix domain containing 6"
"ENSG00000168135",1.39509861489804,3.84186966871882,1.71839679314558,2.23572907261202,0.0253695234459057,0.0462570872876109,"KCNJ4","3761","potassium inwardly rectifying channel subfamily J member 4"
"ENSG00000105650",11.0695927399949,1.22594397208979,0.548712310402976,2.2342199160603,0.0254686066289436,0.0464320045147663,"PDE4C","5143","phosphodiesterase 4C"
"ENSG00000196850",412.083127151693,-0.206901945316445,0.0926258545980902,-2.23373858426685,0.0255002786562632,0.0464839958980838,"PPTC7","160760","protein phosphatase targeting COQ7"
"ENSG00000178163",534.834736754599,-0.196079338692133,0.0877853773548751,-2.23362186961361,0.0255079637076698,0.0464922544055945,"ZNF518B","85460","zinc finger protein 518B"
"ENSG00000196482",6.94224461318785,-1.61188146317986,0.721868453315267,-2.23292963666317,0.0255535848366828,0.0465696467568977,"ESRRG","2104","estrogen related receptor gamma"
"ENSG00000155980",8.79518522422782,-1.39982168470599,0.627018571691252,-2.23250434342043,0.0255816484829748,0.0466146880800556,"KIF5A","3798","kinesin family member 5A"
